id,smiles,dG,schnet_0,schnet_1,schnet_2,schnet_3,schnet_4,schnet_5,schnet_6,schnet_7,schnet_8,schnet_9,schnet_10,schnet_11,schnet_12,schnet_13,schnet_14,schnet_15,schnet_16,schnet_17,schnet_18,schnet_19,schnet_20,schnet_21,schnet_22,schnet_23,schnet_24,schnet_25,schnet_26,schnet_27,schnet_28,schnet_29,schnet_30,schnet_31,schnet_32,schnet_33,schnet_34,schnet_35,schnet_36,schnet_37,schnet_38,schnet_39,schnet_40,schnet_41,schnet_42,schnet_43,schnet_44,schnet_45,schnet_46,schnet_47,schnet_48,schnet_49,schnet_50,schnet_51,schnet_52,schnet_53,schnet_54,schnet_55,schnet_56,schnet_57,schnet_58,schnet_59,schnet_60,schnet_61,schnet_62,schnet_63,schnet_64,schnet_65,schnet_66,schnet_67,schnet_68,schnet_69,schnet_70,schnet_71,schnet_72,schnet_73,schnet_74,schnet_75,schnet_76,schnet_77,schnet_78,schnet_79,schnet_80,schnet_81,schnet_82,schnet_83,schnet_84,schnet_85,schnet_86,schnet_87,schnet_88,schnet_89,schnet_90,schnet_91,schnet_92,schnet_93,schnet_94,schnet_95,schnet_96,schnet_97,schnet_98,schnet_99,schnet_100,schnet_101,schnet_102,schnet_103,schnet_104,schnet_105,schnet_106,schnet_107,schnet_108,schnet_109,schnet_110,schnet_111,schnet_112,schnet_113,schnet_114,schnet_115,schnet_116,schnet_117,schnet_118,schnet_119,schnet_120,schnet_121,schnet_122,schnet_123,schnet_124,schnet_125,schnet_126,schnet_127
mobley_588781, CCCCCCc1ccccc1,-0.04,0.01530419,-0.5200256,0.6988198,-0.90282726,1.0028543,0.7115111,-0.12051787,0.30134633,-0.25135753,-0.6547102,0.098003104,-1.0067898,0.20356901,1.2501513,0.7121125,-0.6443926,-1.8027943,0.90648687,-0.50153375,0.091300085,0.4660469,0.24638692,0.49893677,0.21257114,-0.212933,-0.7102108,0.159463,-1.424669,1.1358873,-0.20597093,-1.0561322,0.2785781,-0.791692,-0.557602,1.06836,-0.8369512,0.71221197,-0.16694455,-1.642986,0.8218325,0.68465775,0.23552793,-0.751169,0.23449811,-0.47573206,0.054185808,-0.5087767,0.023184966,0.3225272,0.62197125,-0.07439392,-0.60545266,0.9380218,0.058866143,-0.63570434,-0.27020267,0.123493105,1.4220548,0.1736502,-0.06636465,-0.5725669,-0.30313674,1.4892523,0.07100829,-0.8477832,0.6343064,0.8899876,-0.46427906,0.27510896,-0.51029366,-0.8173956,0.40633595,-0.766349,0.40561828,-1.844569,0.13297185,-1.1335852,-0.5671176,-0.7416146,-0.48640308,-0.21821597,-0.23010477,-1.6299349,-0.71178025,1.2802365,-0.6822727,0.99266535,-0.34740236,-0.2912907,-0.78057206,0.9555145,-0.5733042,0.4048933,-1.0747502,0.24491933,0.06903307,-0.2028513,-0.7413803,0.65580624,-0.34445253,-0.7035169,-1.6411337,1.375924,-0.29911745,0.09718515,-0.9057557,0.8504066,-0.58057237,-0.4732837,0.43649736,-0.36148635,0.53129566,-0.052139822,0.018050987,-0.2048668,-0.91233456,-0.03976112,0.79384524,0.54488456,-0.44951335,0.16502124,-0.2423626,-0.5447016,-0.9166133,-0.05232714,-0.32465303,0.3388885,-0.7041038
mobley_5890803, CCCOC(=O)CC,-2.44,-0.066898964,-0.47001886,0.53981936,-1.1255294,0.9544345,0.62542665,-0.19661796,0.27648586,-0.37817237,-0.62635756,-0.005151272,-0.7893943,0.30892175,1.1340783,0.69424653,-0.6361698,-1.7683319,0.71874136,-0.4066797,0.07490331,0.31543106,0.39370704,0.4731051,0.22227792,-0.010191327,-0.7269074,0.111546576,-1.3266935,1.1569068,-0.13330044,-1.0044423,0.5172178,-0.9084051,-0.42575493,1.1759197,-0.74804956,0.7017861,-0.03068474,-1.3247874,0.6801816,0.5390097,0.28472328,-0.4804112,0.058101546,-0.7079816,-0.04355607,-0.6382686,0.23659237,0.43057078,0.82768,-0.16189222,-0.39569113,0.9654709,-0.042428415,-0.7688115,-0.3533225,0.064864315,1.2470767,0.10582622,-0.30189952,-0.72774804,-0.546153,1.3309262,0.19885011,-0.95951974,0.6934587,1.0332644,-0.44971457,-0.038538326,-0.5397521,-0.870649,0.34053785,-0.930302,0.2662043,-1.7075226,-0.050232045,-1.0855176,-0.30647293,-0.600922,-0.6778279,-0.04398448,-0.25095987,-1.5657597,-0.79206204,1.1508787,-0.75803983,1.0308714,-0.294702,-0.25690395,-0.786533,0.7250787,-0.6267169,0.38612852,-1.0693145,0.15588535,0.09435664,-0.41810417,-0.6109272,0.59597766,-0.26087597,-0.46336207,-1.4788029,1.412948,-0.29350644,0.039135095,-0.71483654,0.4097467,-0.4428491,-0.5276735,0.36487404,-0.24848478,0.68736374,-0.1755269,0.013011029,-0.10259704,-0.8207735,-0.104604945,0.5101711,0.5067191,-0.66129696,-0.02426436,0.12567358,-0.5254434,-0.7590661,0.062208034,-0.55382764,0.5470694,-0.7026166
mobley_590519, CCSSCC,-1.64,0.33609176,-0.642946,0.521473,-1.0405527,0.8864372,0.9327655,0.01310496,0.33840412,-0.2481026,-0.87998015,-0.26200065,-0.8252024,0.5461979,0.6022387,0.7328476,-0.58105636,-1.810684,0.8715504,-0.09899899,0.104692325,0.4461307,0.46324873,0.18275017,-0.130506,-0.13405693,-0.587404,0.23827226,-1.0970538,1.2087548,0.12654972,-0.725919,0.79919016,-0.9872516,-0.3011322,1.1385274,-0.7258472,0.7140814,-0.26238495,-1.268263,0.81708604,0.6392001,0.18614767,-0.63914746,0.12655756,-0.6601296,-0.08074096,-0.7514785,0.2418792,0.28638703,0.5910808,-0.27155814,-0.44108766,1.093582,0.09385791,-0.49666747,-0.26208752,0.040948384,1.4480553,0.18725121,-0.23350757,-0.5879598,-0.6690112,1.0442669,-0.031740017,-0.6410847,0.4665696,0.8986671,-0.5009091,0.2531774,-0.40211773,-0.8934156,0.3633033,-1.1990451,0.6210882,-1.904306,0.04802373,-1.0798924,-0.37233993,-0.4801907,-0.23448366,-0.008666892,-0.35121468,-1.3753021,-0.7074149,0.9836558,-0.6882187,1.168808,-0.38213497,-0.08227255,-0.6631362,0.84848976,-0.66540873,0.5573163,-0.7168242,0.02850141,0.23725021,-0.007566735,-0.60397947,0.51659113,-0.22348294,-0.5665172,-1.2555983,1.4637337,-0.25108764,-0.19274352,-0.74875563,0.71205074,-0.532915,-0.46915674,0.64288026,-0.15974043,0.49149847,-0.2658428,-0.13062294,-0.19572031,-0.803988,-0.078416675,0.4009233,0.5992048,-0.57897025,0.18767196,0.10394962,-0.7150934,-0.9895882,0.35603857,-0.86399746,0.37234294,-0.54679763
mobley_5917842, Cc1ccc(c(c1)OC)O,-5.8,-0.14069104,-0.19540083,0.6655208,-0.9303707,0.90730524,0.45250863,-0.1999998,0.45174202,-0.41293564,-0.42042285,0.18630144,-0.96427315,0.1056628,1.3269525,0.71012944,-0.61490023,-1.5664195,0.69168574,-0.6178299,-0.033290412,0.49118423,0.082491875,0.6472972,0.45826942,-0.09371705,-0.842758,-0.011268383,-1.3072295,1.0601329,-0.25569245,-1.0776774,0.13901322,-0.85656464,-0.6180845,0.9841836,-0.760247,0.49956506,-0.09081678,-1.3781396,0.67212003,0.6566619,0.22841164,-0.54456383,0.040097635,-0.49924502,-0.0621655,-0.27607065,0.10381092,0.5139106,0.6715032,-0.04380406,-0.5183335,0.7111033,-0.07085011,-0.6465233,-0.35350204,0.0682887,1.169941,0.14155896,0.029417407,-0.6272994,-0.27902094,1.533138,0.19085881,-0.9891838,0.79960465,0.77554756,-0.36873275,0.14360955,-0.4165319,-0.7729162,0.36049047,-0.6047395,0.29213014,-1.6334846,-0.014146912,-0.9271547,-0.50858295,-0.7588522,-0.9001013,-0.20358066,-0.1858401,-1.5665281,-0.6110915,1.1344309,-0.8277345,0.7797991,-0.34142676,-0.3198125,-0.7612919,0.7711405,-0.41686374,0.4089229,-1.2949736,0.25046337,0.012171825,-0.35070896,-0.5664614,0.6017332,-0.3963398,-0.5298215,-1.407717,1.1016146,-0.17879272,0.12089789,-0.7749222,0.55849445,-0.4350381,-0.5088222,0.33005148,-0.2729255,0.585439,0.06221521,0.06059764,-0.20309477,-0.76615816,-0.08218336,0.8499193,0.5235697,-0.63486105,0.021773487,-0.17598411,-0.3528965,-0.533673,-0.31498772,-0.21962321,0.38862333,-0.74588627
mobley_5935995, CCC(C)(C)C,2.51,0.08909625,-0.7946437,0.5731178,-1.097986,1.0499835,0.88442916,-0.11713605,0.12609014,-0.21659406,-0.86064494,-0.09344961,-0.8319109,0.40682802,1.0572774,0.6962296,-0.6656622,-2.004707,0.93354243,-0.29038358,0.1994938,0.29029363,0.557602,0.3247451,-0.023420295,-0.12940738,-0.59436053,0.282278,-1.444133,1.2326612,-0.08357884,-0.98289746,0.6567826,-0.84353244,-0.36527196,1.2600961,-0.82475346,0.914433,-0.10681254,-1.5896337,0.82989436,0.56700605,0.29183954,-0.68701684,0.25250202,-0.6844686,0.07279523,-0.87097454,0.15596643,0.23918776,0.778148,-0.19248208,-0.4828097,1.1923892,0.08728784,-0.75799257,-0.27002326,0.120068766,1.4991906,0.13791731,-0.39768168,-0.67301553,-0.57026887,1.2870404,0.07899958,-0.8181194,0.52816045,1.1477045,-0.545261,0.09296107,-0.6335138,-0.9151284,0.38638335,-1.0919116,0.37969247,-1.9186074,0.09688686,-1.2919482,-0.36500776,-0.58368444,-0.26412967,-0.05861951,-0.29522452,-1.6291664,-0.89275074,1.2966841,-0.612578,1.2437377,-0.30067733,-0.22838184,-0.80581313,0.90945303,-0.78315735,0.3820987,-0.8490909,0.15034135,0.15121785,-0.27024645,-0.7858463,0.65005064,-0.20898862,-0.63705754,-1.71222,1.6872578,-0.41383114,0.015422356,-0.8456705,0.7016591,-0.5883834,-0.492135,0.4713199,-0.33704582,0.6332205,-0.28988186,-0.029535618,-0.10436897,-0.96694964,-0.062182713,0.45409697,0.5280341,-0.4759493,0.11898339,0.059295285,-0.71724844,-1.1420064,0.3248685,-0.6588574,0.49733454,-0.6608341
mobley_5948990, c1ccc(c(c1)N)[N+](=O)[O-],-7.37,0.10332398,-0.06998776,0.6193842,-0.8785855,0.682555,0.2684961,-0.17908916,0.6329376,-0.46360263,-0.10980037,0.2917898,-0.77794,0.06921297,1.1993773,0.7853417,-0.65426713,-1.0883734,0.52877516,-0.55122286,-0.08627212,0.5052947,0.052229762,0.7119472,0.6118849,-0.1390942,-0.62774944,-0.20679343,-0.9200721,0.9073893,-0.38446638,-1.003192,-0.15227413,-0.61211866,-0.7075747,0.826813,-0.3437248,0.22689304,-0.23197979,-1.1109544,0.51359236,0.49939013,0.15281104,-0.42087916,-0.12965262,-0.59758323,-0.09988402,-0.1670447,0.03630258,0.4731565,0.54988176,0.110525735,-0.5259311,0.6005787,-0.20665619,-0.66102934,-0.50369966,-0.17798117,0.9254022,0.23637551,0.056472056,-0.51021,-0.05904317,1.2996314,0.258513,-1.0003276,0.72487867,0.58469814,0.031954795,0.11988366,-0.42024782,-0.77047336,0.21938336,-0.32106262,0.36355495,-1.1770467,-0.05036033,-0.73787314,-0.6432989,-0.6535008,-1.2007403,-0.36242455,0.06896731,-1.3430445,-0.6623974,0.6679738,-0.7937461,0.40651402,-0.40626544,-0.3081837,-0.5463181,0.58836323,-0.41093394,0.40903723,-1.260623,0.19685686,0.07227654,-0.3353206,-0.30376396,0.45994085,-0.39166778,-0.34087157,-1.137966,0.60095745,0.067937806,0.1251975,-0.6279637,0.3498317,-0.2857961,-0.3536788,0.1441128,-0.20058657,0.5536168,0.16110688,-0.09876383,-0.20821172,-0.6202012,-0.023618203,0.70716023,0.41275236,-0.6835002,-0.1758573,0.09614189,-0.2773401,-0.16656375,-0.54530364,0.2930292,0.33818474,-0.616902
mobley_5952846, C(=C(Cl)Cl)(Cl)Cl,0.1,-0.3498024,-0.48875323,1.6815906,-0.45121142,-0.4483845,-0.7140183,0.72688866,0.025511047,0.22873335,-0.02335004,0.638143,-0.70945495,-1.4034756,0.2731238,0.09623661,-0.016045412,0.28105435,0.53569514,1.5039288,0.9347596,-0.07244363,-1.6905508,1.0437044,1.075761,-0.8892948,-0.43751335,1.4162418,-0.57865745,0.17420338,-0.6265789,-0.9058671,-2.1702368,-1.269029,-0.86849326,-0.8534089,-0.42611644,1.1471919,-0.92410797,-1.9637327,-0.28590885,0.30468407,0.10875938,-0.76671344,0.0064789057,0.29343215,0.05065419,1.0299782,-1.2238215,0.43070483,-0.2584177,0.96832806,0.8199275,0.2536454,-0.82597,1.0393462,0.68487,0.15126815,0.44453263,-0.19560814,0.8844238,-0.6526464,0.69645935,1.1243123,-0.31303668,-0.96151894,0.5439937,-0.6179177,-0.15089698,0.72768694,-0.2635148,0.27302638,-0.2909118,0.59936404,-0.35851726,0.37172723,1.322518,-1.5911766,-0.75125855,0.47304705,-1.2827477,-0.45177922,0.4137319,0.13547741,-0.7545131,0.5962009,0.16954868,-0.65620756,-1.3078413,-0.118754365,-1.3000666,0.20225847,0.9045856,0.43469068,-0.91331846,0.36946145,0.9171521,-0.8857356,1.0237736,1.2213737,-0.6746065,0.035595268,-0.79712534,-0.6124135,1.096455,-0.09811145,0.7859536,1.4652156,-0.7864314,-0.07166049,0.12068986,-0.5216568,0.41012165,-0.6694414,0.05309612,-0.49232444,-0.06575128,0.23617482,0.8208905,0.0845412,0.44285712,0.44394305,-0.41910443,-0.07039763,0.19343323,-1.6065701,0.30219728,-0.19557704,0.09397915
mobley_5973402, CC(C)CCO,-4.42,0.018830469,-0.6753228,0.5266851,-1.1566565,1.0073738,0.7789651,-0.16054115,0.17069751,-0.29863465,-0.7762485,-0.086940065,-0.76942855,0.39760432,1.0570835,0.6915984,-0.65400416,-1.9182572,0.8202208,-0.30807024,0.15431991,0.26520255,0.5357082,0.368458,0.060636204,-0.044614978,-0.64225304,0.21471943,-1.3832142,1.2120808,-0.08400367,-0.97859246,0.66329217,-0.89109296,-0.35613373,1.2559394,-0.7794297,0.8412339,-0.05115664,-1.4306407,0.7485121,0.5253074,0.30039975,-0.55797976,0.14850262,-0.7439173,0.0122910505,-0.8221819,0.23026562,0.32699192,0.8403718,-0.20172954,-0.40715662,1.1228497,0.021539174,-0.7911783,-0.31626076,0.08863866,1.3762686,0.112148315,-0.41809535,-0.7257444,-0.6162339,1.2664852,0.14735906,-0.8900832,0.5964048,1.141397,-0.5101756,-0.020571483,-0.60880625,-0.9121361,0.3564797,-1.0744758,0.3108822,-1.817791,0.007135208,-1.2124562,-0.28757492,-0.5581653,-0.4445678,-0.015023132,-0.2851041,-1.5937696,-0.8770282,1.219336,-0.67790234,1.1812725,-0.28697446,-0.23024787,-0.80071104,0.7967869,-0.74288005,0.37927207,-0.9212908,0.13240395,0.13789158,-0.3673663,-0.69855034,0.6187311,-0.20771186,-0.5257913,-1.5983406,1.6040488,-0.372476,0.010426587,-0.7596326,0.5064305,-0.5092668,-0.51606774,0.41992164,-0.28241396,0.68595004,-0.2791829,-0.016473396,-0.08105178,-0.8978774,-0.0907332,0.40974966,0.5124479,-0.5847948,0.029170685,0.16320714,-0.6490338,-0.97934914,0.26276734,-0.6747752,0.56017524,-0.6744311
mobley_5977084, Cc1cccnc1,-4.77,0.14540121,-0.3770426,0.73108447,-0.7856615,0.867877,0.56925386,-0.09866374,0.45851135,-0.2721259,-0.4224236,0.22771944,-0.9813361,0.10961621,1.2489405,0.7621813,-0.6619856,-1.4768597,0.83248574,-0.5373519,0.03245468,0.5458416,0.11912986,0.58933944,0.3663909,-0.2916904,-0.61806434,0.01948962,-1.2118715,1.0179527,-0.32490665,-1.0418781,-0.030021837,-0.62052375,-0.6825253,0.9082866,-0.61512333,0.50011146,-0.28425545,-1.5510092,0.7491781,0.6492106,0.16921063,-0.73750144,0.15755343,-0.43910775,0.041278522,-0.3244922,-0.08381554,0.30761585,0.47846428,0.06003379,-0.6748002,0.7982672,-0.012387164,-0.59003884,-0.34420702,-0.007878544,1.2852762,0.24772944,0.077404864,-0.45479032,-0.06639515,1.4362128,0.089121476,-0.8466645,0.6134831,0.6868294,-0.21425785,0.3584004,-0.47300276,-0.78046864,0.3408037,-0.48780823,0.47375605,-1.582172,0.14876066,-0.9870448,-0.7390788,-0.7466358,-0.6943566,-0.37947276,-0.0629156,-1.5116171,-0.67792314,1.0274699,-0.67193955,0.70216674,-0.4053313,-0.30753157,-0.6496665,0.8971508,-0.50232726,0.41415182,-1.1203716,0.2540284,0.07627963,-0.14405178,-0.59719926,0.5849734,-0.3924262,-0.6488418,-1.4898707,0.99559295,-0.12615481,0.13129576,-0.8662215,0.8366214,-0.5127343,-0.37147427,0.3305293,-0.34327608,0.4616949,0.08992294,-0.058696534,-0.25111413,-0.826406,0.009374263,0.8498642,0.49182722,-0.4394993,0.09228395,-0.22562638,-0.45497853,-0.66494524,-0.30806902,0.09651735,0.23505595,-0.6429737
mobley_6006813, CCCC[N+](=O)[O-],-3.09,0.06328115,-0.46971598,0.46545106,-1.1762642,0.84778917,0.56588936,-0.1948297,0.32016206,-0.41066685,-0.51898587,-0.013164669,-0.6253331,0.3546807,1.0075624,0.72564876,-0.66014284,-1.5754791,0.62058175,-0.30873185,0.073411286,0.25972098,0.4747948,0.4586531,0.24130112,0.013344284,-0.5925273,0.03849824,-1.1257339,1.1073561,-0.15800554,-0.94242966,0.49595532,-0.8137314,-0.40593684,1.1586132,-0.5256264,0.6147021,-0.06920076,-1.1380818,0.5852268,0.4127545,0.26715028,-0.36868596,-0.04432217,-0.83836603,-0.06998071,-0.6904915,0.2627095,0.4028645,0.8316271,-0.12518665,-0.34260923,0.9772316,-0.11588783,-0.82327497,-0.43876642,-0.06645527,1.1222191,0.13582332,-0.40064332,-0.71371317,-0.5333242,1.1438286,0.25065526,-0.9716427,0.6369533,1.0201786,-0.2677957,-0.13514416,-0.5760975,-0.90051734,0.2567714,-0.8903483,0.27800846,-1.4806825,-0.100260496,-1.0244591,-0.29072282,-0.4911772,-0.79650706,-0.061728504,-0.14244297,-1.4458036,-0.8729929,0.90559226,-0.7330928,0.9117727,-0.30885264,-0.23106419,-0.68610144,0.59337,-0.6828919,0.37814152,-0.9950449,0.09430836,0.14812061,-0.4541654,-0.4743883,0.516164,-0.21422693,-0.32225296,-1.3414074,1.245081,-0.19811824,0.013587937,-0.6024709,0.21314618,-0.35296553,-0.46161333,0.2716574,-0.19207995,0.71644235,-0.2009401,-0.07919637,-0.06724746,-0.7500037,-0.089033246,0.31839532,0.4423271,-0.71869844,-0.15824996,0.3831555,-0.52839464,-0.6121664,0.05566609,-0.40969935,0.58748424,-0.6271211
mobley_6055410, c1cc(c(cc1c2ccc(cc2F)F)C(=O)O)O,-9.4,-0.17951737,0.14147744,0.96674466,-0.5678079,0.47241816,0.047428332,-0.3310877,0.7118123,-0.4200475,-0.06359354,0.4411946,-1.1373117,-0.10084368,1.4856374,0.5992803,-0.560082,-1.1850638,0.5843612,-0.82271916,-0.39754623,0.84542364,-0.48864585,1.0261552,0.78742844,-0.28439233,-1.0959846,-0.2192422,-1.1808169,0.76303685,-0.45582154,-1.0844601,-0.31628212,-0.67400765,-0.8205086,0.6505295,-0.7368111,0.0116788335,-0.1767762,-1.2306994,0.59236777,0.70912147,0.14526187,-0.36957103,-0.14217393,-0.32219797,-0.19611612,0.17265636,-0.0563338,0.6410672,0.32594222,0.06412286,-0.6596984,0.26742536,-0.07158242,-0.48115805,-0.35323906,-0.017409354,1.0347328,0.040549815,0.30617914,-0.43214428,0.18359566,1.5671202,0.26280433,-1.1416274,0.8650897,0.38752607,-0.22677611,0.352526,-0.33425254,-0.683577,0.33463317,-0.15165593,0.3160852,-1.3962275,0.06496497,-0.5970801,-0.7972397,-0.863314,-1.0692757,-0.37765896,-0.22502288,-1.4319808,-0.23430568,1.1081218,-0.9088335,0.2705651,-0.39758697,-0.3518898,-0.7015327,0.7634445,-0.15136419,0.33244216,-1.6076108,0.3102142,-0.07827492,-0.35194567,-0.24047397,0.5127205,-0.43694562,-0.50297225,-1.2543647,0.5332576,0.17068759,0.20101725,-0.7376648,0.5902811,-0.41981876,-0.3799718,0.15612046,-0.31545126,0.45449337,0.3840588,-0.040115353,-0.3372572,-0.57324785,0.06536332,1.167027,0.4786456,-0.5891909,0.02333388,-0.4959664,-0.12104908,-0.118175395,-0.8333905,0.25718668,0.21577667,-0.7437018
mobley_6060301, CCCCCCN,-3.95,0.20542713,-0.8284808,0.53651315,-1.1121345,0.98551136,0.87250084,-0.10169168,0.1464424,-0.21400891,-0.8064328,-0.09792697,-0.7362222,0.43943024,0.9688366,0.7208719,-0.6865258,-1.8890723,0.89874893,-0.2171995,0.21122573,0.26118442,0.6180816,0.3030956,-0.03280389,-0.14155942,-0.48306206,0.24902901,-1.3175639,1.2016002,-0.103632525,-0.9405375,0.6323122,-0.7581711,-0.35734642,1.2453839,-0.6780462,0.87137854,-0.15413214,-1.5068519,0.78732395,0.49097013,0.2752338,-0.64915884,0.21172084,-0.75604254,0.07304033,-0.9183379,0.1482304,0.19181687,0.7578148,-0.16061364,-0.4711937,1.2190762,0.05486379,-0.7845182,-0.3170352,0.03491207,1.4472115,0.16881655,-0.45679063,-0.6437253,-0.54103875,1.1613735,0.09415856,-0.8039234,0.46666107,1.1355659,-0.42296645,0.06317017,-0.6657925,-0.9360533,0.3356117,-1.0626413,0.41126844,-1.785281,0.090531856,-1.2706782,-0.38256958,-0.5150932,-0.2954307,-0.088693865,-0.21843125,-1.5535241,-0.95346475,1.143309,-0.57432294,1.1729985,-0.3163028,-0.21012235,-0.73398286,0.85137504,-0.8333781,0.3776295,-0.7755505,0.113148086,0.19318599,-0.26346275,-0.7143064,0.60235906,-0.17794286,-0.5720554,-1.6482731,1.5867438,-0.3559066,-3.581968e-05,-0.79320043,0.6252743,-0.54876417,-0.43591595,0.4197141,-0.314348,0.6352584,-0.30754304,-0.10000525,-0.08811847,-0.9370933,-0.04110637,0.33531457,0.48661077,-0.48159295,0.051769737,0.20706263,-0.7385824,-1.0843055,0.3335766,-0.5427509,0.5032802,-0.60226506
mobley_6081058, CCCCC/C=C/C=O,-3.43,-0.014019622,-0.5221634,0.61875826,-1.0166246,0.9859004,0.6891194,-0.15331079,0.2752978,-0.30347154,-0.66029036,0.036505293,-0.8970629,0.26704928,1.1829134,0.70296353,-0.642667,-1.8053683,0.827211,-0.44193202,0.093579195,0.38527894,0.3375013,0.47255868,0.19627053,-0.11752138,-0.70739645,0.14930935,-1.3837636,1.1534414,-0.16373229,-1.0272901,0.41522187,-0.84694475,-0.48355255,1.1317978,-0.7972376,0.7252634,-0.10247228,-1.4999993,0.7609463,0.61110216,0.26181388,-0.6278701,0.1593695,-0.5948611,0.013307549,-0.5965729,0.127517,0.36225572,0.7249904,-0.122705214,-0.5035871,0.9720751,0.017296473,-0.70421076,-0.30632612,0.09770459,1.3526849,0.14105423,-0.19758135,-0.64877164,-0.43202487,1.4028312,0.12728658,-0.8937849,0.6507947,0.974692,-0.46498862,0.12290158,-0.53381646,-0.8490478,0.37599307,-0.86594266,0.34274915,-1.7914218,0.050180238,-1.1264569,-0.4362192,-0.66671085,-0.55030304,-0.12858509,-0.2448348,-1.6019659,-0.7624219,1.2254242,-0.7091545,1.031109,-0.32042596,-0.27086946,-0.7853586,0.8513198,-0.6147752,0.39475253,-1.0527642,0.1979848,0.08718981,-0.30229995,-0.68852824,0.62929326,-0.2963354,-0.5933227,-1.5767366,1.419094,-0.30665296,0.06483619,-0.81752264,0.6458809,-0.5213719,-0.49857068,0.40838483,-0.31023008,0.6080144,-0.12645955,0.011721738,-0.1516627,-0.87727445,-0.06990379,0.64096534,0.5268256,-0.54389197,0.0787199,-0.05611564,-0.55133253,-0.8677139,0.030270327,-0.45335537,0.44317985,-0.6996946
mobley_6082662, c1cc(ccc1N)N(=O)=O,-9.82,0.10332398,-0.06998776,0.6193842,-0.8785855,0.682555,0.2684961,-0.17908916,0.6329376,-0.46360263,-0.10980037,0.2917898,-0.77794,0.06921297,1.1993773,0.7853417,-0.65426713,-1.0883734,0.52877516,-0.55122286,-0.08627212,0.5052947,0.052229762,0.7119472,0.6118849,-0.1390942,-0.62774944,-0.20679343,-0.9200721,0.9073893,-0.38446638,-1.003192,-0.15227413,-0.61211866,-0.7075747,0.826813,-0.3437248,0.22689304,-0.23197979,-1.1109544,0.51359236,0.49939013,0.15281104,-0.42087916,-0.12965262,-0.59758323,-0.09988402,-0.1670447,0.03630258,0.4731565,0.54988176,0.110525735,-0.5259311,0.6005787,-0.20665619,-0.66102934,-0.50369966,-0.17798117,0.9254022,0.23637551,0.056472056,-0.51021,-0.05904317,1.2996314,0.258513,-1.0003276,0.72487867,0.58469814,0.031954795,0.11988366,-0.42024782,-0.77047336,0.21938336,-0.32106262,0.36355495,-1.1770467,-0.05036033,-0.73787314,-0.6432989,-0.6535008,-1.2007403,-0.36242455,0.06896731,-1.3430445,-0.6623974,0.6679738,-0.7937461,0.40651402,-0.40626544,-0.3081837,-0.5463181,0.58836323,-0.41093394,0.40903723,-1.260623,0.19685686,0.07227654,-0.3353206,-0.30376396,0.45994085,-0.39166778,-0.34087157,-1.137966,0.60095745,0.067937806,0.1251975,-0.6279637,0.3498317,-0.2857961,-0.3536788,0.1441128,-0.20058657,0.5536168,0.16110688,-0.09876383,-0.20821172,-0.6202012,-0.023618203,0.70716023,0.41275236,-0.6835002,-0.1758573,0.09614189,-0.2773401,-0.16656375,-0.54530364,0.2930292,0.33818474,-0.616902
mobley_6091882, C=C,1.28,0.06449888,-0.7031043,0.6150186,-1.0329329,1.0342736,0.8267899,-0.118263334,0.18450876,-0.2281818,-0.792,-0.029632052,-0.8902042,0.33907497,1.1215684,0.7015241,-0.6585724,-1.9374028,0.9245238,-0.36076698,0.16342919,0.34887806,0.4538637,0.38280907,0.055243522,-0.15724933,-0.6329775,0.24133964,-1.4376448,1.2004033,-0.12437615,-1.0073093,0.5307144,-0.8262523,-0.429382,1.196184,-0.8288193,0.84702605,-0.12685658,-1.6074177,0.82720715,0.60622334,0.273069,-0.7084008,0.24650067,-0.6148897,0.066592105,-0.7502418,0.11170594,0.26696768,0.7260892,-0.15311934,-0.5236905,1.1076001,0.077813946,-0.71723,-0.27008313,0.12121021,1.4734782,0.14982823,-0.2872427,-0.63953274,-0.48122492,1.3544437,0.07633581,-0.8280075,0.5635426,1.0617989,-0.5182671,0.15367706,-0.59244037,-0.882551,0.39303407,-0.98339075,0.3883343,-1.8939277,0.1089152,-1.2391607,-0.43237743,-0.63632804,-0.33822086,-0.11181834,-0.27351794,-1.6294221,-0.83242726,1.2912015,-0.6358095,1.1600469,-0.31625238,-0.24935152,-0.7973993,0.92480683,-0.7132063,0.38969693,-0.9243105,0.18186729,0.12382295,-0.24778135,-0.7710242,0.6519693,-0.25414324,-0.6592108,-1.6885246,1.58348,-0.37559327,0.04267661,-0.8656989,0.75124127,-0.58577985,-0.48585126,0.45971236,-0.34519258,0.59924567,-0.21063443,-0.01367342,-0.13786824,-0.9487445,-0.054708853,0.56734633,0.53365093,-0.46713737,0.1343294,-0.041257232,-0.6597328,-1.0668753,0.19913657,-0.54745597,0.44451916,-0.67525744
