id,smiles,dG,dimenet_0,dimenet_1,dimenet_2,dimenet_3,dimenet_4,dimenet_5,dimenet_6,dimenet_7,dimenet_8,dimenet_9,dimenet_10,dimenet_11,dimenet_12,dimenet_13,dimenet_14,dimenet_15,dimenet_16,dimenet_17,dimenet_18,dimenet_19,dimenet_20,dimenet_21,dimenet_22,dimenet_23,dimenet_24,dimenet_25,dimenet_26,dimenet_27,dimenet_28,dimenet_29,dimenet_30,dimenet_31,dimenet_32,dimenet_33,dimenet_34,dimenet_35,dimenet_36,dimenet_37,dimenet_38,dimenet_39,dimenet_40,dimenet_41,dimenet_42,dimenet_43,dimenet_44,dimenet_45,dimenet_46,dimenet_47,dimenet_48,dimenet_49,dimenet_50,dimenet_51,dimenet_52,dimenet_53,dimenet_54,dimenet_55,dimenet_56,dimenet_57,dimenet_58,dimenet_59,dimenet_60,dimenet_61,dimenet_62,dimenet_63,dimenet_64,dimenet_65,dimenet_66,dimenet_67,dimenet_68,dimenet_69,dimenet_70,dimenet_71,dimenet_72,dimenet_73,dimenet_74,dimenet_75,dimenet_76,dimenet_77,dimenet_78,dimenet_79,dimenet_80,dimenet_81,dimenet_82,dimenet_83,dimenet_84,dimenet_85,dimenet_86,dimenet_87,dimenet_88,dimenet_89,dimenet_90,dimenet_91,dimenet_92,dimenet_93,dimenet_94,dimenet_95,dimenet_96,dimenet_97,dimenet_98,dimenet_99,dimenet_100,dimenet_101,dimenet_102,dimenet_103,dimenet_104,dimenet_105,dimenet_106,dimenet_107,dimenet_108,dimenet_109,dimenet_110,dimenet_111,dimenet_112,dimenet_113,dimenet_114,dimenet_115,dimenet_116,dimenet_117,dimenet_118,dimenet_119,dimenet_120,dimenet_121,dimenet_122,dimenet_123,dimenet_124,dimenet_125,dimenet_126,dimenet_127
mobley_5026370, c1cnccc1C#N,-6.02,0.58485204,0.034414668,-0.14588313,0.058768928,0.222957,-0.0081685865,0.04983971,-0.005365754,0.22191018,-0.16296868,0.3077977,0.42576197,0.6005333,0.0038720658,-0.086256534,-0.057322036,-0.02647473,-0.039305706,-0.15798885,-0.15292777,-0.007017517,-0.02760329,-0.0015682637,0.15276982,-0.12306305,0.084799804,-0.08450603,-0.124693714,-0.13292892,-0.06785797,-0.17698087,0.025268817,0.33803788,-0.09110574,-0.12962526,0.036566336,-0.07188682,0.037836533,0.294143,-0.15919696,-0.08008149,0.16264533,0.1667686,-0.11111615,0.059450585,-0.08695076,-0.11130309,-0.07879997,0.15307303,-0.14330699,-0.19106628,-0.17500526,-0.12602814,-0.051265597,0.048829556,-0.1661769,-0.17081936,0.016339116,0.14161913,-0.11016267,-0.14921331,0.021924602,0.15030207,0.12808959,0.19859163,0.0022993993,-0.05515999,0.16103752,-0.05437559,0.053940844,-0.027177026,0.21434717,-0.098595984,-0.20423363,0.6225501,0.037243854,-0.15245016,-0.10367843,0.116225444,-0.08436041,-0.037322395,-0.033857394,-0.1738986,-0.14301394,0.115163065,-0.112971045,-0.0020262375,-0.15787694,-0.13319193,-0.013307311,0.039495774,-0.070078254,0.029676795,0.028728062,0.072610185,0.11884779,-0.042567983,-0.09923247,0.1448688,-0.033885464,0.2566457,-0.0077577927,0.21547341,-0.060913906,0.04422271,0.00997045,-0.03046639,0.06875662,-0.016196197,-0.03507675,0.084225096,-0.1715136,0.082065545,0.052815486,0.18412894,0.088205375,0.04602762,-0.12229529,0.15147454,-0.11859735,-0.10984305,-0.019592902,0.23026098,0.05135702,0.026856348,-0.08895913,0.16114832,-0.08163257
mobley_5052949, CCCSCCC,-1.28,0.251481,0.18279265,-0.15789452,-0.07656829,-0.0087099895,-0.15438001,0.19324714,0.022814328,0.4305741,-0.10999849,0.042168267,0.26974848,0.07863225,0.07068871,-0.0047505484,0.044524755,-0.042249586,-0.06314176,-0.21787521,0.018129006,-0.16763245,0.041621935,0.25767675,-0.090245396,-0.13660185,-0.12734927,-0.17222759,-0.09305555,-0.0054316064,-0.1680701,-0.057503518,-0.11297373,0.117619276,-0.1073089,-0.01165962,0.2280332,-0.09905705,-0.19913435,0.048075784,-0.08599342,-0.21428975,-0.098441735,0.14466861,-0.023420125,-0.08291179,0.06727634,-0.15145019,-0.1880365,0.007382652,-0.069769934,-0.15406616,-0.18820809,-0.17301372,0.0072603906,-0.10707658,-0.04665448,-0.033072077,-0.07350163,0.0417104,-0.15509912,-0.23821545,-0.14523482,-0.11807472,0.039705116,-0.044999834,-0.13349713,-0.025114587,-0.05260099,-0.1182742,0.24576858,0.10276146,-0.03858606,0.09676512,-0.11060975,0.06187594,-0.02225474,-0.14635918,0.09873568,-0.1043037,-0.105889045,-0.11219111,-0.123234354,-0.074710816,-0.07691003,-0.07508027,-0.17550775,0.075622156,-0.17347829,-0.017208539,-0.17437221,-0.047790222,-0.0834795,0.2039993,-0.059950374,0.15685277,-0.09136597,-0.19528787,-0.19616759,-0.10680171,-0.14817147,-0.021544334,-0.17818075,0.10828742,-0.10077969,-0.078904726,-0.100871935,0.19948378,0.10205011,0.027280752,0.10388047,-0.090035245,-0.14869227,-0.11594894,-0.10261486,0.018442636,-0.121118635,-0.12595323,-0.038715154,-0.1358742,-0.15387611,-0.22018954,-0.14631239,-0.048481073,-0.07843028,-0.13723457,-0.20037147,-0.08564031,-0.19374673
mobley_5056289, C[C@H]1CCCO1,-3.3,0.2125198,0.11621566,-0.14055307,-0.08970497,0.030012619,-0.1095305,0.19028082,0.07005051,0.44883808,-0.13025694,0.014376124,0.2898164,0.13507462,0.043478847,-0.031762708,0.049805768,0.014414726,-0.10758314,-0.21447472,0.0030607255,-0.14723745,0.012099577,0.18288366,-0.10042993,-0.103413105,-0.11057325,-0.18533137,-0.10502452,-0.054743662,-0.18410437,-0.1328117,-0.13179815,0.08155222,-0.07490744,-0.028953614,0.18025549,-0.072488874,-0.17574239,0.02150262,-0.10616331,-0.15886928,-0.09031794,0.079204775,-0.061472196,-0.08819942,-0.0062089167,-0.12507473,-0.18498476,-0.06927263,-0.076870024,-0.15737863,-0.16516939,-0.1884432,0.008991733,-0.09790592,-0.08482857,-0.060243633,-0.10741481,0.049840793,-0.15116799,-0.18588752,-0.09286068,-0.06505154,0.055005524,-0.041538294,-0.108711965,-0.04026828,-0.019185655,-0.12663467,0.22646149,0.08435121,-0.0024811022,0.03134961,-0.13358352,0.08786532,-0.023732875,-0.14619854,0.08608009,-0.08436222,-0.10030332,-0.08276442,-0.10827024,-0.0868837,-0.07283167,-0.05048152,-0.15007472,0.081770144,-0.15255465,-0.031491395,-0.14264873,-0.07496613,-0.09057315,0.04551752,-0.042231284,0.10940709,-0.0812858,-0.16646712,-0.13003512,-0.080708526,-0.13471101,-0.07286814,-0.13196033,0.09448648,-0.09589256,-0.07732897,-0.11076314,0.17937738,0.12750131,-0.051943425,0.116765425,-0.060227964,-0.15405044,-0.09864586,-0.12769966,0.030360598,-0.10178581,-0.08701779,-0.039508216,-0.10664019,-0.1604249,-0.20711054,-0.06610951,-0.04968981,-0.09565805,-0.14587048,-0.1508579,-0.09014502,-0.19000709
mobley_5063386, c1ccc(c(c1)[N+](=O)[O-])O,-4.58,0.35937148,0.040075745,-0.06159411,0.035254635,0.22033004,0.11765892,0.082736574,0.14615521,0.2345647,-0.06324287,0.2770089,0.3056504,0.48260963,0.04556818,-0.09492898,-0.042694688,0.12958203,-0.05674569,-0.11520192,-0.12290155,-0.044176225,-0.014128319,0.017669536,0.08595795,-0.08926167,0.121219896,-0.07171197,-0.032462552,-0.0831206,-0.064089045,-0.16412483,-0.014000023,0.23411082,-0.04329115,-0.13840826,0.09064766,0.0152748255,0.064222075,0.31946972,-0.1693646,0.053765252,0.13426341,0.07962192,-0.11732402,0.030844044,-0.053252816,-0.11481185,-0.017925017,0.11159003,-0.12313623,-0.18111964,-0.1228766,-0.08217395,-0.08152834,0.009725256,-0.07744333,-0.16566804,-0.019753866,0.072341576,-0.06816721,-0.0058175563,0.08699778,0.2287839,0.15812631,0.102115996,0.11062043,-0.09460562,0.08319012,0.07945037,0.03249821,0.10277371,0.2572827,-0.099212416,0.013576816,0.52917933,-0.015347827,-0.15400891,-0.11353537,0.06173506,0.13710234,0.029644294,0.039242044,-0.16363959,-0.044411886,0.1507659,-0.043946102,0.07265131,0.057949685,-0.017252026,0.023481827,0.055472445,0.05047841,-0.03960198,0.09652818,0.0933497,0.12483797,-0.0029166192,0.08712559,0.0500796,-0.0393916,0.13604362,0.053536482,0.15216224,-0.08746765,0.04741206,-0.08207818,-0.04655126,0.03690691,0.019282022,-0.031348903,0.20792988,-0.17262319,0.044722304,0.052695576,0.16228925,0.11889362,0.09851049,-0.094263054,0.11459359,-0.081168644,-0.07759772,0.10323935,0.20707728,0.08255334,-0.028107269,0.03671149,0.06504832,-0.16338366
mobley_5072416, COc1ccccc1N,-6.12,0.3789876,0.089915976,-0.12690336,-0.028095208,0.12467202,-0.054017972,0.12458222,0.057141647,0.36213887,-0.13772672,0.17011441,0.33613193,0.33515513,0.017979775,-0.06368375,0.006598728,0.023055864,-0.075105935,-0.1884536,-0.07841447,-0.08218655,-0.0033626847,0.064589545,0.012864574,-0.09981119,-0.01650665,-0.12745887,-0.08358335,-0.061223574,-0.1316646,-0.153112,-0.06671617,0.21372025,-0.06875892,-0.09400945,0.116616264,-0.05287985,-0.064101726,0.16671744,-0.14471503,-0.09601296,0.01105595,0.11999456,-0.077167585,-0.016160535,-0.046359725,-0.12011491,-0.13776,0.021178685,-0.114142865,-0.17888056,-0.15800634,-0.15023118,-0.023616178,-0.02684116,-0.117691725,-0.113493375,-0.040959828,0.10410878,-0.112473406,-0.13901696,-0.025045492,0.044152822,0.107103445,0.0740039,-0.041053146,-0.051457644,0.07907167,-0.06807197,0.13511199,0.05280837,0.1256645,-0.050468683,-0.13863793,0.3169354,0.009178534,-0.15707004,-0.027688032,-0.008711057,-0.07289531,-0.047074743,-0.07629974,-0.1370071,-0.08888573,0.06077757,-0.110466145,0.0525926,-0.13120669,-0.0546632,-0.07447133,-0.014752769,-0.056230314,0.035348788,-0.0038019149,0.09923721,-0.0023490181,-0.094541244,-0.09625389,0.015831279,-0.061320707,0.080779865,-0.059913054,0.16351938,-0.073025495,-0.015522321,-0.065938346,0.06268796,0.08507551,-0.027955122,0.02934521,0.009887576,-0.16782564,-0.022566177,-0.04815262,0.095968165,-0.005165381,-0.018714923,-0.07912864,-0.0039459486,-0.13468538,-0.16763023,-0.038798254,0.07114396,-0.021467961,-0.084811166,-0.096084476,0.026262807,-0.15733317
mobley_5076071, CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],-5.66,0.27452034,0.15454045,-0.112766035,0.08067612,0.18535686,0.08474282,0.06157783,0.10564255,0.25741243,-0.104214795,0.24263088,0.26618052,0.3679587,0.0480798,-0.067363895,-0.014802432,0.15255722,-0.06004114,-0.1149333,-0.08089865,-0.06741582,-0.00021099129,0.12067859,0.037240166,-0.07109255,0.090434335,-0.02710141,-0.047738783,-0.031958327,-0.06983566,-0.15269504,0.0736188,0.19247389,-0.071386985,-0.08715643,0.06087342,-0.016664833,0.057544544,0.25276613,-0.12289064,-0.005213641,0.15787938,0.039498106,-0.0753118,0.089984424,-0.04177435,-0.10842465,-0.027398122,0.14250848,-0.054774508,-0.1688036,-0.09247061,-0.11514356,0.012711991,-0.022435019,-0.10884665,-0.11528566,-0.013394269,0.10315939,-0.06372575,-0.050077524,0.0976835,0.1944012,0.1508508,0.07892924,0.12017845,-0.051501654,0.04095684,-0.01891675,0.090589054,0.11157968,0.2263399,-0.077704765,-0.116306305,0.40968466,-0.027076064,-0.12364382,-0.042096328,0.0312454,0.075897776,0.014729539,-0.0030102571,-0.13205847,-0.077181965,0.121013,-0.043205835,0.10425418,-0.037350412,-0.024494588,-0.03216278,-0.030764505,0.004500715,-0.001367867,0.1100511,0.07960796,0.10500954,-0.0036796096,-0.0076291068,0.094111554,-0.048500746,0.112296745,0.023634613,0.11563305,-0.0055967253,0.036334813,-0.07938804,-0.013353692,0.065572515,0.0032997534,0.034019142,0.15793455,-0.08968153,0.031599604,0.039082024,0.110018596,0.075403936,-0.002731084,-0.108264245,0.09140251,-0.06839223,-0.045302004,0.074743256,0.17885469,0.017688246,-0.03885869,-0.07348751,0.06709854,-0.1297763
mobley_5079234, CCCCCCCO,-4.21,0.21178685,0.12498137,-0.1508751,-0.08303689,0.016157093,-0.12646419,0.20239176,0.059347574,0.47715318,-0.1324984,-0.0032738082,0.29081497,0.10322821,0.043662574,-0.023635812,0.05483225,-0.0013892694,-0.11321936,-0.2244892,0.024656042,-0.16207482,0.0054492652,0.20708162,-0.09695668,-0.11136615,-0.13901557,-0.20344216,-0.12147767,-0.070317335,-0.19930129,-0.12732932,-0.13913012,0.080040604,-0.09783867,-0.015247237,0.186716,-0.08383671,-0.19486924,0.0034362187,-0.093152255,-0.18752484,-0.10433722,0.07781009,-0.05765534,-0.09685981,-0.012467425,-0.13687295,-0.19933282,-0.093910374,-0.07067692,-0.15564178,-0.17646772,-0.20639516,0.026129795,-0.10584564,-0.09347124,-0.05242315,-0.11384353,0.041004743,-0.1580302,-0.21506022,-0.117688335,-0.09231556,0.033196628,-0.04675071,-0.12482906,-0.034204256,-0.0274274,-0.13523105,0.26619944,0.07119205,-0.022311226,0.054284066,-0.17168145,0.07870955,-0.020762485,-0.14240867,0.10984006,-0.10798902,-0.10517498,-0.10116149,-0.11302165,-0.0694426,-0.0769247,-0.08278469,-0.16570215,0.08106369,-0.16652432,-0.036993556,-0.155338,-0.09093773,-0.1211673,0.06254781,-0.06602913,0.11162758,-0.07847794,-0.18366711,-0.15813233,-0.09673072,-0.14799328,-0.08764878,-0.15700608,0.080463715,-0.10009244,-0.092031695,-0.120018,0.21194492,0.13642041,-0.06977427,0.14305334,-0.07920625,-0.15137035,-0.11647028,-0.1345203,0.0060270913,-0.120804004,-0.11033204,-0.03643473,-0.11551598,-0.16520438,-0.22100429,-0.09921364,-0.052692886,-0.120245576,-0.15190454,-0.16994502,-0.08886609,-0.19507438
mobley_5094777, c1ccc2c(c1)CCC2,-1.46,0.5089824,0.083280586,-0.14527589,-0.012169311,0.097392365,-0.087966226,0.1260471,0.0023835246,0.37966374,-0.1627382,0.16944395,0.43040195,0.40339303,-0.034643296,-0.07774296,0.031192321,-0.07145978,-0.07558334,-0.21927749,-0.10937938,-0.07764969,0.0071743242,-0.0024637626,0.014459071,-0.12000576,-0.07360062,-0.17941166,-0.13934025,-0.12791729,-0.15676883,-0.17417587,-0.14368117,0.28700802,-0.073938206,-0.10603867,0.15768857,-0.0867874,-0.15222299,0.21469688,-0.1661888,-0.16616394,-0.03216552,0.19665915,-0.0903201,-0.051243555,-0.06197103,-0.14347348,-0.19302303,0.04024008,-0.14290224,-0.17774601,-0.1732685,-0.1829021,-0.023307335,0.019953653,-0.16826718,-0.10088215,0.011000656,0.09543818,-0.14638841,-0.22704132,-0.03988708,0.018766968,0.11623157,0.111433506,-0.121650144,-0.047703058,0.19832556,-0.08702831,0.1459791,0.026336491,0.13949883,-0.034554612,-0.19768365,0.34326452,0.1030064,-0.15474355,-0.031180158,-0.022312634,-0.15208802,-0.0814119,-0.13910514,-0.15851404,-0.14941575,0.046597097,-0.13872294,0.02135833,-0.18269846,-0.07892841,-0.07860247,0.013601915,-0.13438566,0.09529763,-0.035592906,0.102768525,-0.01002806,-0.12175713,-0.17456579,0.0042906785,-0.06866982,0.08706107,-0.09491491,0.21317974,-0.070287466,0.01774999,-0.048422042,0.07858191,0.08822936,-0.08366859,0.010693655,-0.003642359,-0.1926316,0.0047329254,-0.0625388,0.08686966,-0.020958064,-0.01962005,-0.062463026,-0.03587033,-0.1684233,-0.22630765,-0.09227629,0.08116265,-0.05610932,-0.09640624,-0.12540615,0.07132822,-0.14490208
mobley_5110043, Cc1ccc2cc(ccc2c1)C,-2.63,0.5688983,0.078926496,-0.1518268,0.028942322,0.1198762,-0.06998207,0.11271998,-0.0024329189,0.36224106,-0.16980942,0.21184976,0.45207086,0.47732863,-0.04029253,-0.08660325,0.028553179,-0.0713698,-0.079608575,-0.21644251,-0.120139696,-0.053656027,0.0036500075,-0.022969067,0.07223695,-0.11780626,-0.057540983,-0.17419489,-0.13535723,-0.121321015,-0.14590485,-0.17884113,-0.14257304,0.33153355,-0.08117125,-0.11765075,0.15417553,-0.08310781,-0.13523118,0.27243593,-0.17738391,-0.15430225,-0.009399016,0.21556728,-0.0880061,-0.047097903,-0.06590718,-0.14845641,-0.18886787,0.066312,-0.15236531,-0.18043645,-0.17208819,-0.17748936,-0.030433081,0.046907216,-0.17265129,-0.10724702,0.038120642,0.10544624,-0.1484512,-0.2219916,-0.022228831,0.048550785,0.12752588,0.14104208,-0.124475084,-0.05100887,0.25496125,-0.06284911,0.12885003,0.023704879,0.19013177,-0.055200752,-0.20013936,0.453702,0.12566619,-0.1515689,-0.046970446,-0.0015207529,-0.1580013,-0.08985242,-0.14849626,-0.16970456,-0.15422389,0.08503943,-0.13161033,0.012715683,-0.17677046,-0.08835805,-0.05679418,0.037957117,-0.14025794,0.0949849,-0.03073156,0.10584504,0.029718688,-0.102622725,-0.16880079,0.03580897,-0.05064409,0.14164795,-0.07621604,0.23616798,-0.06620413,0.037959233,-0.049021572,0.052364472,0.061379418,-0.08802816,-0.0134608885,0.029425578,-0.19888683,0.03835397,-0.032122683,0.09490606,0.006321937,0.00079279515,-0.06719934,0.0023651936,-0.17191114,-0.22345535,-0.08930057,0.14100792,-0.040551703,-0.07443563,-0.101179786,0.13301854,-0.13882281
mobley_511661, C=CC=C,0.56,0.34068805,0.08973127,-0.14106147,-0.087865666,0.049190678,-0.13830468,0.16133451,0.014059948,0.40457648,-0.14341143,0.04275061,0.34462723,0.21850912,-0.013521199,-0.038558662,0.048565328,-0.050033618,-0.08725762,-0.22061491,-0.043024622,-0.113824725,0.009829344,0.094659604,-0.07211608,-0.122705735,-0.119127914,-0.19639543,-0.14667904,-0.111706376,-0.19583628,-0.15819956,-0.13967112,0.16336372,-0.09174836,-0.05318746,0.16699299,-0.10200717,-0.19893691,0.05508367,-0.13434699,-0.19032356,-0.08148805,0.1306853,-0.07810888,-0.07775615,-0.016031783,-0.13548338,-0.21001992,-0.038056098,-0.110676885,-0.16977887,-0.17386596,-0.20625368,-0.003955501,-0.041986622,-0.12907776,-0.07010058,-0.055641662,0.052594364,-0.14861749,-0.24225244,-0.10720186,-0.08087612,0.07025114,0.010367166,-0.12752965,-0.04393818,0.047096938,-0.14150065,0.1895846,0.04450631,0.010596987,0.00642142,-0.18923135,0.14720541,0.028064227,-0.1562409,0.06598319,-0.073450565,-0.1357238,-0.08163292,-0.12566918,-0.11256842,-0.111900225,-0.054135732,-0.16946568,0.042690672,-0.1929275,-0.06660324,-0.13596848,-0.036739253,-0.14241228,0.07808871,-0.065277204,0.10884849,-0.059915274,-0.1701619,-0.19091997,-0.045615695,-0.12668657,-0.039439537,-0.15340543,0.1575309,-0.08511581,-0.044506043,-0.077241816,0.1573728,0.1090709,-0.079575464,0.08693502,-0.087868586,-0.17719655,-0.079713844,-0.112505995,0.04323138,-0.108862974,-0.08609254,-0.044713777,-0.088316955,-0.16273464,-0.23796539,-0.10833003,-0.015926894,-0.08614881,-0.15061978,-0.15685038,-0.05354171,-0.16266415
mobley_5123639, C[C@H](CC(C)C)O,-3.73,0.20332429,0.12787713,-0.14862916,-0.0870993,0.020154208,-0.12250432,0.20219977,0.067342475,0.4825499,-0.13015819,0.0018656566,0.2819281,0.103748426,0.046545457,-0.028605517,0.055147994,0.001558673,-0.11243977,-0.22181952,0.025241857,-0.15937357,0.008019041,0.20883477,-0.09530769,-0.108080134,-0.1343605,-0.19719188,-0.11030163,-0.056666344,-0.19776729,-0.12465596,-0.13761191,0.07664748,-0.09003225,-0.017879477,0.18970744,-0.07619811,-0.18661273,0.008409126,-0.0939518,-0.17766282,-0.10057138,0.07664522,-0.052458525,-0.0884244,-0.013523241,-0.13493459,-0.19553868,-0.09617714,-0.06831009,-0.15244943,-0.17463724,-0.19989568,0.02429512,-0.10989312,-0.09034087,-0.049416464,-0.11967991,0.046321526,-0.15441445,-0.20338735,-0.11351566,-0.09103555,0.034982402,-0.046963144,-0.11629435,-0.033160526,-0.032789547,-0.12756117,0.26710084,0.08113245,-0.0070021367,0.053991,-0.16214402,0.07874119,-0.026505444,-0.14286128,0.10545732,-0.10907704,-0.0983002,-0.095354855,-0.111654975,-0.07878722,-0.07255164,-0.0712768,-0.16009147,0.08509872,-0.15876591,-0.03063192,-0.15443407,-0.09153768,-0.11422912,0.056858547,-0.06330775,0.107615165,-0.0821716,-0.17724259,-0.14652494,-0.093071476,-0.14219846,-0.08755924,-0.14890586,0.08200721,-0.101961024,-0.09252576,-0.12384618,0.2078853,0.13518186,-0.062335327,0.14049488,-0.07436843,-0.14980064,-0.11546789,-0.13302843,0.008744435,-0.11465881,-0.110506445,-0.039562155,-0.112994626,-0.16124688,-0.22076027,-0.09683559,-0.05586932,-0.119130716,-0.15152997,-0.15881383,-0.08857008,-0.19950844
mobley_5157661, CC(C)C,2.3,0.18956944,0.12829879,-0.15771483,-0.10162957,-0.012048932,-0.15658216,0.2094691,0.02961333,0.49068522,-0.12831692,-0.045922186,0.2778514,0.060795825,0.03658236,-0.010079346,0.064812094,-0.026370304,-0.11655136,-0.23376334,0.044336535,-0.1742522,0.012257841,0.24013612,-0.12051915,-0.12538211,-0.17208983,-0.21996497,-0.14124766,-0.074550964,-0.2204678,-0.12625757,-0.15022317,0.052607205,-0.118259504,0.010170857,0.1925679,-0.10393689,-0.22677088,-0.046367098,-0.082297385,-0.22406587,-0.118176445,0.08123398,-0.044021506,-0.09984412,0.005831974,-0.14320526,-0.21873008,-0.11981344,-0.058534898,-0.15047216,-0.19619901,-0.22532824,0.033514004,-0.12415789,-0.0986955,-0.02695187,-0.13655491,0.033370383,-0.16013728,-0.25502712,-0.15527655,-0.15113771,0.007003675,-0.07040685,-0.14750965,-0.016739223,-0.056271773,-0.16786048,0.29463837,0.06596719,-0.06629238,0.08534401,-0.20536402,0.018283721,-0.02514042,-0.14239064,0.16337328,-0.13859415,-0.10990979,-0.11416204,-0.12073129,-0.06845699,-0.08878191,-0.13539328,-0.19336565,0.08694371,-0.18896738,-0.049832236,-0.18197569,-0.11250205,-0.16446087,0.08423447,-0.089136146,0.10925173,-0.10266889,-0.2066003,-0.2049317,-0.108985044,-0.17198113,-0.124952234,-0.19011521,0.071001306,-0.10180851,-0.11275501,-0.123348854,0.26128447,0.13435714,-0.079954825,0.1685629,-0.10261308,-0.15550138,-0.13281496,-0.15310916,-0.011009171,-0.15513329,-0.14616784,-0.03053177,-0.13735202,-0.16423924,-0.2508297,-0.13912359,-0.08634979,-0.14778017,-0.16514435,-0.20056854,-0.11166794,-0.19480078
mobley_5200358, CC(C)(/C=N\OC(=O)NC)SC,-9.84,0.23279998,0.15293282,-0.12588364,-0.059302963,0.08686673,-0.07516456,0.13903767,0.077854946,0.37127665,-0.09711904,0.12977868,0.24537148,0.16692726,0.10388621,-0.03506669,0.0067589376,0.06007338,-0.049304184,-0.15816776,-0.023535453,-0.12922722,0.010304976,0.21382882,-0.038902223,-0.077079296,-0.008807348,-0.091528736,-0.012063349,0.03291005,-0.123329684,-0.088251814,-0.013027558,0.12703747,-0.0547281,-0.055247273,0.13770634,-0.03102566,-0.049184635,0.09945737,-0.105384715,-0.09888107,0.0020160663,0.10716792,-0.04513464,-0.021007847,0.026382275,-0.10475794,-0.10329226,0.018102856,-0.07088721,-0.16972794,-0.14701933,-0.1348549,-0.013769024,-0.09844574,-0.027811192,-0.08370742,-0.08175448,0.094715156,-0.09529592,-0.11684311,-0.05934864,0.0019494736,0.06769396,0.001502523,0.008317768,-0.043268777,-0.052183848,-0.048530314,0.1660208,0.11011985,0.061850786,0.006796908,-0.073330276,0.16697592,-0.069201775,-0.15516584,0.012343077,-0.040015824,-0.008463646,-0.04484735,-0.05880648,-0.116673395,-0.041824736,0.025510302,-0.11661243,0.088156596,-0.10241887,-0.013903271,-0.11911053,-0.03538072,0.03762527,0.07514163,0.010146702,0.11177245,-0.052501537,-0.11522917,-0.07081144,-0.042582992,-0.0820819,0.026511507,-0.09496285,0.10204923,-0.09347098,-0.06596905,-0.08344681,0.096504636,0.10005037,0.052894965,0.060878363,-0.028663214,-0.12557183,-0.09134485,-0.05216998,0.075276434,-0.029956754,-0.060821798,-0.07989424,-0.05025059,-0.10757407,-0.13718203,-0.04075318,0.0055107307,-0.013322851,-0.08958517,-0.11666787,-0.052126206,-0.17984423
mobley_5220185, CCc1cnccn1,-5.45,0.38948786,0.08691482,-0.13548522,-0.03321896,0.12742251,-0.08337562,0.10182586,0.006810474,0.34119773,-0.14854482,0.17088889,0.3357601,0.31635907,0.024402674,-0.05242265,-0.018546421,0.012257669,-0.05982776,-0.17956133,-0.08636406,-0.09624162,-0.017887263,0.09095142,-0.003889774,-0.09838004,-0.013280358,-0.11173251,-0.09241837,-0.07426221,-0.13060364,-0.15376374,-0.01483979,0.20932746,-0.07966848,-0.08331173,0.07025649,-0.07305646,-0.03522643,0.11346215,-0.11935224,-0.12963115,0.033962473,0.111812495,-0.07225066,0.00035285112,-0.05692322,-0.10376186,-0.12613896,0.016705722,-0.09896729,-0.18756638,-0.17509374,-0.16599967,-0.019245658,-0.041416306,-0.13739057,-0.12208448,-0.053965755,0.12841794,-0.09055018,-0.17614464,-0.0547547,0.016919717,0.07907493,0.07992824,-0.028625777,-0.02934309,0.048138715,-0.111813195,0.13982117,0.0074665183,0.07037215,-0.041616764,-0.21072806,0.26907754,-0.013769067,-0.16211705,-0.017086856,-0.0033373255,-0.08323871,-0.045488127,-0.072914444,-0.1426596,-0.110912904,0.009342146,-0.13988274,0.051559415,-0.17657964,-0.07974346,-0.09463235,-0.044198655,-0.050975773,0.051716216,-0.011414593,0.08788963,-0.022917625,-0.10656541,-0.13158391,0.022982169,-0.06421979,0.09067889,-0.08907545,0.14368397,-0.064699255,-0.040791407,-0.028083866,0.07799136,0.11723493,-0.022475056,0.039518423,-0.027962998,-0.15295544,-0.040628918,-0.06036506,0.09808733,-0.017348804,-0.0478049,-0.09784371,-0.0052108727,-0.11983219,-0.15716642,-0.06572762,0.039643213,-0.030827422,-0.071657375,-0.152267,0.010838235,-0.12527746
