id,smiles,dG,dimenetpp_0,dimenetpp_1,dimenetpp_2,dimenetpp_3,dimenetpp_4,dimenetpp_5,dimenetpp_6,dimenetpp_7,dimenetpp_8,dimenetpp_9,dimenetpp_10,dimenetpp_11,dimenetpp_12,dimenetpp_13,dimenetpp_14,dimenetpp_15,dimenetpp_16,dimenetpp_17,dimenetpp_18,dimenetpp_19,dimenetpp_20,dimenetpp_21,dimenetpp_22,dimenetpp_23,dimenetpp_24,dimenetpp_25,dimenetpp_26,dimenetpp_27,dimenetpp_28,dimenetpp_29,dimenetpp_30,dimenetpp_31,dimenetpp_32,dimenetpp_33,dimenetpp_34,dimenetpp_35,dimenetpp_36,dimenetpp_37,dimenetpp_38,dimenetpp_39,dimenetpp_40,dimenetpp_41,dimenetpp_42,dimenetpp_43,dimenetpp_44,dimenetpp_45,dimenetpp_46,dimenetpp_47,dimenetpp_48,dimenetpp_49,dimenetpp_50,dimenetpp_51,dimenetpp_52,dimenetpp_53,dimenetpp_54,dimenetpp_55,dimenetpp_56,dimenetpp_57,dimenetpp_58,dimenetpp_59,dimenetpp_60,dimenetpp_61,dimenetpp_62,dimenetpp_63,dimenetpp_64,dimenetpp_65,dimenetpp_66,dimenetpp_67,dimenetpp_68,dimenetpp_69,dimenetpp_70,dimenetpp_71,dimenetpp_72,dimenetpp_73,dimenetpp_74,dimenetpp_75,dimenetpp_76,dimenetpp_77,dimenetpp_78,dimenetpp_79,dimenetpp_80,dimenetpp_81,dimenetpp_82,dimenetpp_83,dimenetpp_84,dimenetpp_85,dimenetpp_86,dimenetpp_87,dimenetpp_88,dimenetpp_89,dimenetpp_90,dimenetpp_91,dimenetpp_92,dimenetpp_93,dimenetpp_94,dimenetpp_95,dimenetpp_96,dimenetpp_97,dimenetpp_98,dimenetpp_99,dimenetpp_100,dimenetpp_101,dimenetpp_102,dimenetpp_103,dimenetpp_104,dimenetpp_105,dimenetpp_106,dimenetpp_107,dimenetpp_108,dimenetpp_109,dimenetpp_110,dimenetpp_111,dimenetpp_112,dimenetpp_113,dimenetpp_114,dimenetpp_115,dimenetpp_116,dimenetpp_117,dimenetpp_118,dimenetpp_119,dimenetpp_120,dimenetpp_121,dimenetpp_122,dimenetpp_123,dimenetpp_124,dimenetpp_125,dimenetpp_126,dimenetpp_127
mobley_6175884, Cc1ccc(cc1)C=O,-4.27,-0.08020559,-0.06331321,-0.07909635,-0.07147225,-0.049574226,-0.0026843399,-0.012044709,-0.06861747,-0.09438761,0.10969939,-0.14557311,0.20892596,-0.041650854,0.09487546,0.013703557,-0.076704286,-0.18518512,0.044846617,-0.0724467,-0.16696757,-0.20507738,-0.11037845,-0.17505579,0.00980176,-0.074122675,-0.012152609,-0.044424646,-0.1531515,-0.010919918,-0.12391356,0.13380691,-0.2333344,-0.21855809,-0.1409518,0.3964665,0.0779249,0.048784934,0.034300376,0.041367676,0.03743753,-0.118920356,-0.08287161,-0.020188544,-0.1918953,0.09511913,-0.08510594,-0.22523521,-0.043975182,-0.10704597,0.4747886,0.2322647,-0.16459328,-0.11223932,0.20612803,0.15579164,-0.056071423,-0.16960037,0.084351666,-0.025274424,-0.14221673,-0.025669001,-0.034321602,0.10454944,-0.1048145,-0.0026339248,0.0071951705,-0.034289565,-0.036336917,-0.001276387,0.041828148,-0.04028572,0.21545896,0.05270061,-0.09176627,-0.050415095,-0.17240728,0.01666304,0.20219786,-0.09011474,-0.19285776,0.1773702,-0.04279698,-0.18417662,-0.06844776,-0.14922349,-0.1284396,0.036838677,-0.21322715,0.24215104,-0.19417977,-0.12806942,-0.14270145,0.05731504,-0.10142163,-0.04041843,-0.14422455,0.24034293,-0.104335144,-0.003993187,0.5229454,-0.18948025,0.015723325,0.13266782,0.026827715,-0.014475562,0.020982753,0.08137903,-0.095449835,-0.19626337,-0.048906025,0.22922173,-0.06969931,0.16640276,0.053711377,0.047070608,0.04971563,-0.050949246,-0.15622532,-0.03422514,0.30622894,-0.11783023,-0.016642706,0.0061896844,-0.098320775,-0.07823247,-0.20422326,-0.0749693,0.1916672
mobley_6190089, C(C(Cl)Cl)(Cl)Cl,-2.37,-0.07855823,-0.13409929,0.2580459,0.098391674,0.06411742,-0.07608594,-0.17789167,0.7857947,-0.0024308506,0.03619073,0.03164557,-0.06566174,-0.15843216,-0.04117288,0.07913996,-0.18766786,0.0360772,0.25719267,0.08613688,0.40982604,0.2356355,-0.080795944,-0.11751629,-0.13291924,0.067706786,0.060260274,-0.12595604,-0.06726782,0.5462682,-0.10643469,0.39761803,0.15695804,0.54616034,-0.044211738,0.3512618,-0.1616707,0.3687654,-0.18393205,0.31462154,0.47506067,-0.20178689,-0.017623248,0.23696665,-0.21803372,0.102672964,0.17703053,-0.20222107,0.07650301,0.3271827,0.6908176,0.19059777,0.13447233,0.101245865,0.79857993,0.3440567,0.16337182,0.023962881,0.040205516,-0.13169451,-0.103786476,-0.115489975,0.36736554,-0.051917814,-0.15768197,0.18868229,0.64156425,0.11024855,0.34368515,0.12728924,-0.10907067,0.27559477,-0.047432438,-0.19035454,-0.13072902,0.5113132,-0.18670988,0.3667463,0.12934364,-0.17979598,0.09779973,0.29180574,-0.13856012,-0.22482523,0.61057174,0.5328976,0.21791956,-0.043297466,-0.23441362,-0.07188177,-0.026594426,0.3053827,0.22875853,0.5078026,-0.048449762,0.09348194,-0.04917822,0.35333958,-0.057086453,-0.15185793,0.6076338,0.23355578,0.15137996,0.038905617,-0.062456436,-0.111970946,-0.18458048,0.6438705,0.0068796426,0.06347427,-0.103104666,0.107686594,-0.10258025,0.15222558,0.035303786,0.19816133,0.063969344,-0.054743882,-0.12176396,0.45331556,0.16711242,-0.08741754,-0.06718746,-0.0839203,-0.024779825,0.45296597,-0.1902181,0.39774382,-0.08645099
mobley_6195751, COc1c(c(c(c(c1Cl)C=O)Cl)OC)O,-8.68,0.014037612,-0.10547988,0.01578098,-0.03476839,-0.015210814,0.0527895,-0.110531494,0.0028631156,-0.040616352,0.0074381907,-0.12144827,0.2169396,-0.10714484,0.013542854,0.054297913,-0.060034458,-0.12980631,0.10944621,-0.014649249,0.021382462,-0.06518253,-0.049346033,-0.13897343,-0.027199998,-0.050203364,0.23730999,-0.023660157,-0.13304262,0.18295313,-0.08963976,0.12533486,-0.19348177,-0.06809382,-0.05603948,0.51748216,0.087813236,0.090730846,0.053160295,0.21701828,0.11226101,-0.1370034,-0.11822937,0.009192735,-0.18973838,0.20331708,0.04905313,-0.13467433,0.0074087707,-0.063107766,0.5855801,0.15697189,-0.091440246,-0.06501364,0.30519637,0.33470517,-0.015419431,-0.16358475,0.22346099,-0.11255846,-0.1020746,-0.11693915,0.035812218,0.16060886,-0.03497461,0.03308001,0.123800896,0.0146552855,0.052161656,0.1420743,0.07204949,0.0003551248,0.11599021,-0.04462369,-0.1357576,0.093259096,-0.08046371,-0.03216201,0.06641806,-0.1271627,-0.00405311,0.30330253,-0.10483325,-0.18170604,0.03645269,-0.02742149,-0.054410122,0.021824606,-0.21760592,0.27592114,-0.09317931,-0.037152577,-0.09073037,0.24367575,-0.0015420156,0.032332662,-0.1044852,0.46837863,-0.12411825,-0.07722627,0.73514324,0.03620419,0.04452164,0.15830068,0.029970542,-0.035561774,0.079194896,0.15650119,-0.098304994,-0.028049825,-0.02033952,0.380984,-0.073775195,0.2966605,0.041590404,0.0023258063,0.12322961,-0.061930563,-0.10808925,0.021291919,0.40602916,-0.1351997,-0.06745996,0.03807139,-0.067242704,0.0062884674,-0.14153668,-0.021554412,0.23011455
mobley_6198745, CC(=O)OCC(COC(=O)C)OC(=O)C,-8.84,0.017042013,-0.08334583,-0.0124756405,0.017774625,0.008099085,0.13889858,-0.031202618,-0.07745673,-0.11558403,0.11050764,-0.13117526,0.07109339,-0.0019287529,0.078554966,-0.045724113,0.004750148,-0.11466988,-0.035380285,-0.12584868,-0.0749671,-0.10580197,-0.015793294,-0.11664181,-0.025735999,-0.025123334,0.12348249,-0.054393448,-0.092722364,0.019463878,-0.00060504826,-0.012824895,-0.22242115,-0.16092111,-0.065582655,0.25063077,0.026107343,7.051191e-05,-0.0027711473,0.025335502,0.055367555,-0.09119901,-0.058799412,-0.090366304,-0.19692098,0.03461679,-0.07982602,-0.13341966,-0.0793342,-0.088799715,0.23199068,0.058800988,-0.11590301,-0.044446714,0.048128366,0.06572723,0.03141462,-0.16368702,0.09535441,-0.020812703,-0.087447226,-0.08773025,-0.071366146,0.07408274,0.0061199334,-0.07280795,-0.08831371,-0.034326907,-0.0068103406,0.00055465923,0.0032816022,-0.030227615,0.023753472,-0.065018594,-0.14834681,-0.07291508,-0.087415144,-0.05052985,0.159224,-0.121557385,-0.037195366,0.09072233,0.0047436124,-0.18089998,-0.08872736,-0.13369474,-0.13747506,-0.0874792,-0.22990915,0.18866485,-0.1326836,-0.052576993,-0.13956717,0.0067399135,-0.029543163,0.03904764,-0.129217,0.21443167,-0.10210512,0.0056935465,0.31539568,-0.02360179,0.09657996,-0.013210181,0.09588326,0.055800162,0.18663034,-0.07014165,-0.043498486,-0.081311956,0.06923835,0.17266406,-0.105838075,0.06833844,-0.01516412,0.05525749,-0.020372396,0.013459027,-0.088705584,0.054074407,0.2000743,-0.1003364,0.010538124,-0.03262026,-0.061568454,-0.10387539,-0.14842315,-0.13523214,0.10528705
mobley_6201330, CCCOC(=O)c1ccc(cc1)O,-9.37,-0.050715245,-0.08037769,-0.051604476,-0.01824335,-0.021326918,0.060623243,-0.022843461,-0.07882938,-0.09945773,0.11346099,-0.13148573,0.15673909,-0.013455595,0.08528317,-0.015635736,-0.03656538,-0.1490427,0.03142287,-0.0882234,-0.12398328,-0.14951341,-0.077104226,-0.14197391,-0.008658123,-0.051896498,0.052525908,-0.035139214,-0.12490835,0.0016055639,-0.051390033,0.052579373,-0.228406,-0.20073932,-0.089126,0.33274773,0.072069004,0.025987448,0.01812497,0.038710546,0.04438055,-0.106652744,-0.06550746,-0.04118958,-0.19882455,0.07839224,-0.071442306,-0.18584967,-0.06416457,-0.10176527,0.39537278,0.14488448,-0.15850618,-0.0823666,0.15391038,0.12741433,-0.01385817,-0.16522442,0.09109496,-0.0113678025,-0.11457838,-0.06468235,-0.03818552,0.1091342,-0.06233729,-0.020338431,-0.030629305,-0.024363313,-0.028009485,0.019065231,0.019080823,-0.030742519,0.12711245,-0.00787218,-0.12738395,-0.047645822,-0.14590023,-0.030431027,0.19327387,-0.10705133,-0.14419866,0.1458779,-0.0032071464,-0.17981197,-0.07924842,-0.13715403,-0.12833557,-0.014659455,-0.21994391,0.22486682,-0.14783935,-0.096095555,-0.14661227,0.05136657,-0.067215025,-0.00756204,-0.13798319,0.24988088,-0.10277874,-0.0009958649,0.46725205,-0.12485084,0.050234195,0.08199638,0.058649488,0.0035654008,0.10788675,0.012824611,-0.06356102,-0.12515329,0.00042325602,0.22169405,-0.09433092,0.12786846,0.012844974,0.043925367,0.022146322,-0.017063586,-0.12560871,-0.004670803,0.27137056,-0.102350704,0.0036172345,-0.008021001,-0.09133359,-0.0753295,-0.1679787,-0.10639549,0.15698731
mobley_6232400, c1cc(cnc1)C=O,-7.1,-0.050815143,-0.073461875,-0.049857855,-0.08619356,-0.059494298,0.05064458,-0.059486322,-0.055615075,-0.07762359,0.035930954,-0.14839163,0.24783929,-0.08654237,0.012450083,0.023977708,-0.019069355,-0.18041812,0.14584535,-0.03782577,-0.092602,-0.1819453,-0.07392636,-0.1537086,0.08105501,-0.095442496,0.115611345,-0.012190808,-0.13916758,0.0063995984,-0.09775209,0.08661484,-0.2206792,-0.20312867,-0.09991303,0.49511677,0.12798193,0.032198396,0.06306941,0.082692094,0.06313687,-0.11914503,-0.10683995,4.5228462e-05,-0.19630522,0.10108658,-0.045487687,-0.1889862,-0.031064676,-0.12679224,0.50266993,0.16624223,-0.17143618,-0.124829024,0.23517814,0.23010507,-0.030644903,-0.18636325,0.11609382,-0.066305146,-0.12974264,-0.05835742,0.01275683,0.12216171,-0.023676317,0.044561468,0.02438115,0.034499466,-0.043907344,0.052043896,0.010375491,-0.06170992,0.1881552,0.06136497,-0.12359704,-0.02482443,-0.14711964,-0.019392082,0.11001387,-0.03376942,-0.1229971,0.25355315,-0.042410485,-0.16951431,-0.066679426,-0.169054,-0.11583446,0.0208998,-0.18211624,0.29226407,-0.16913614,-0.11842342,-0.12939617,0.10488009,-0.09185125,-0.005124757,-0.10226595,0.40069002,-0.13074999,-0.049043205,0.5964337,-0.08997985,-0.020240707,0.1849768,0.031911187,0.023822157,0.08381912,0.06816577,-0.108767405,-0.16505346,-0.07749641,0.28237927,-0.07767078,0.24707896,0.021782793,0.012240698,0.06441167,-0.05624911,-0.13142985,-0.04633951,0.39642113,-0.14106227,-0.046658102,0.025991993,-0.10807511,-0.06944858,-0.13226749,-0.08509525,0.19166838
mobley_6235784, CC[C@H](C)Cl,0.0,-0.14738777,-0.11521451,-0.046679012,0.07464075,0.030122915,0.04268044,0.058563374,0.09795784,-0.16454859,0.28162733,-0.026713902,-0.039122935,0.133045,0.20058882,-0.09535185,-0.07630295,-0.11117346,-0.060887992,-0.13769786,-0.1778294,-0.11411836,-0.14472629,-0.15542555,-0.08471053,0.013485297,-0.12004344,-0.14158523,-0.07827641,-0.07337003,-0.008232969,0.09806659,-0.17120942,-0.13678695,-0.12846848,0.082343996,-0.110383414,0.09179509,-0.13857098,-0.09256596,0.10770597,-0.085145116,0.079931915,-0.08986829,-0.20088875,-0.07031197,-0.13701382,-0.2493081,-0.07620316,0.022660691,0.14206943,0.14263502,-0.14653198,0.006760991,0.0509653,-0.054155987,0.077606104,-0.11789938,-0.112480976,0.1364851,-0.14830491,-0.045247193,-0.0536586,-0.08154612,-0.15511504,-0.068398625,-0.058014445,-0.05442957,-0.0045856065,-0.10609522,-0.08897096,0.06673007,0.0067702318,-0.034774356,-0.11397905,-0.084164664,-0.20398553,0.04453102,0.41547683,-0.13807936,-0.20488484,-1.5584486e-05,0.11741469,-0.18156433,-0.03741918,0.007004357,-0.1422434,-0.1004814,-0.23309627,-0.024332773,-0.21306477,-0.0034567001,-0.08976566,-0.060626358,-0.16120394,0.030128485,-0.17417452,-0.019335998,-0.025317948,0.09076624,0.12058397,-0.21303129,0.14351116,-0.057492625,0.07280218,-0.033210065,0.03073342,-0.025314825,0.06679242,-0.202935,0.06017098,-0.015248117,-0.108078405,-0.06493401,0.0069876933,0.28066188,-0.10397102,0.096756235,-0.17631556,0.10522666,0.0022765952,0.011405005,0.143108,-0.12646843,-0.11916334,-0.08629807,-0.23688962,-0.07820093,-0.06586657
mobley_6239320, c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,-18.06,0.19166511,-0.12307026,0.07580214,-0.05768548,-0.022876104,0.33585122,-0.16110568,-0.04812959,-0.09261075,-0.10140225,-0.16379642,0.13009009,-0.14728804,-0.11233923,-0.03919949,0.21334445,-0.10153539,0.23391497,-0.06771235,0.25258273,-0.10573397,0.14467436,-0.109453775,0.22980893,-0.098309256,0.6218164,-0.031833973,-0.122385375,0.088245995,0.035004478,-0.0979035,-0.2066416,-0.110789634,-0.0032524925,0.45509076,0.17181031,-0.046213374,0.06287995,0.14161773,0.124336116,-0.10731333,-0.15184599,-0.06828944,-0.20008047,0.02281087,0.067066416,0.011619307,-0.05485345,-0.15486561,0.19884914,-0.06726673,-0.06312898,-0.07911312,0.05651155,0.22792828,0.105501615,-0.20513208,0.12273121,-0.14572872,-0.10418081,-0.1303048,0.017303342,0.03756958,0.31501755,-0.025962448,-0.07713557,0.16428436,-0.05933251,0.11885708,-0.07257842,-0.09949103,-0.057006236,-0.022502242,-0.18310158,-0.04410103,0.08410803,-0.10156531,-0.054715097,0.033062305,0.3307452,0.25266394,-0.013363059,-0.15495457,-0.07570362,-0.19727422,-0.1336767,-0.14192052,-0.11783307,0.32171246,-0.030069442,-0.021635577,-0.11930573,0.038792584,-0.039073568,0.146168,0.022215167,0.6790529,-0.17220719,-0.116361655,0.39568305,0.3806812,-0.014158634,0.06640337,0.10424689,0.08075852,0.27997944,-0.11862155,-0.09646648,-0.0051047527,-0.032273397,0.23450466,-0.11156907,0.28947452,-0.08378313,-0.045115594,-0.0025891524,0.0035136726,-0.048843745,-0.010142448,0.43210435,-0.17623125,-0.08135564,0.021214766,-0.0900642,-0.11854205,0.08891362,-0.14802226,0.08975583
mobley_6248915, CCCCCCCCN,-3.65,-0.14972153,-0.12708476,-0.08422526,0.050385673,0.0033252698,0.0716864,0.10138409,-0.021139136,-0.18372934,0.26720256,-0.06510125,-0.01598273,0.16077265,0.21037626,-0.1133769,-0.02659294,-0.13992527,-0.06378216,-0.13303395,-0.21856442,-0.19054995,-0.13137376,-0.15408243,-0.050720338,-0.015350376,-0.1063448,-0.12752402,-0.10356871,-0.12512387,0.0034710239,0.06904976,-0.21333292,-0.22674394,-0.11981881,0.07628014,-0.07346348,0.04066393,-0.11194597,-0.12662235,0.059678853,-0.071625106,0.06267674,-0.12736532,-0.20065503,-0.091071084,-0.13857614,-0.25246257,-0.120636106,-0.05354622,0.1014786,0.13537392,-0.1516629,-0.03128429,-0.017426342,-0.048964303,0.06358382,-0.12760139,-0.113788895,0.16095331,-0.16971663,-0.058411725,-0.073024526,-0.079398796,-0.13141501,-0.07549524,-0.13236272,-0.08922031,-0.05835134,-0.11215739,-0.09162033,0.008926517,0.016450156,0.02915905,-0.12817994,-0.110440716,-0.19880028,-0.0149312625,0.44759554,-0.110331155,-0.23690888,-0.03198437,0.1741264,-0.17766745,-0.116813555,-0.11469749,-0.15903309,-0.102279484,-0.22288617,0.015890868,-0.22671978,-0.056897435,-0.13840088,-0.08895164,-0.17655091,0.011150957,-0.17303501,-0.012725509,-0.034373984,0.13025369,0.12232252,-0.23550127,0.11993966,-0.05205087,0.10226304,-0.0062865536,0.10865237,-0.082578905,0.055246715,-0.24386905,0.059374396,-0.004341485,-0.10942713,-0.047848035,-0.0013335776,0.26845637,-0.118563786,0.109396175,-0.19760904,0.018933535,0.024598822,-0.0044578984,0.15651366,-0.11415536,-0.14264001,-0.115623474,-0.2268271,-0.10785931,-0.045305997
mobley_6250025, CCCCCCI,0.08,-0.12783097,-0.11569716,-0.07502791,0.060397107,-0.018577408,0.04859274,0.09073146,-0.018508587,-0.1589301,0.2860028,-0.05104346,0.0192349,0.1573455,0.28846103,-0.037954777,-0.060619522,-0.13876854,-0.06435769,-0.10622952,-0.23242542,-0.20235232,-0.14233232,-0.15340683,-0.053955335,-0.013618616,-0.11239491,-0.109450534,-0.11762385,-0.12593184,-0.0084794145,0.052944772,-0.21154323,-0.22511885,-0.12943004,0.07761005,-0.080642596,0.08809979,-0.08958582,-0.1183395,0.03556042,-0.06681602,0.07154508,-0.09228573,-0.15309796,-0.09069676,-0.13406748,-0.2473766,-0.10322739,-0.009371629,0.09839553,0.1530855,-0.1516103,-0.0121038975,0.010137784,-0.05050703,0.04612694,-0.11720641,-0.0934279,0.15587321,-0.1447813,-0.014695549,-0.07525359,-0.03578675,-0.1367434,-0.06665692,-0.12596372,-0.07452366,-0.05578298,-0.11374737,-0.05707855,0.014327599,0.027631987,0.044400036,-0.10178937,-0.0826412,-0.19004193,-0.0044654915,0.4211456,-0.09376448,-0.24887025,-0.046892833,0.16686,-0.17120945,-0.09863146,-0.10836233,-0.15966073,-0.04656407,-0.23197433,-0.007772316,-0.21141186,-0.057927996,-0.12655465,-0.011956104,-0.172524,-0.01777404,-0.19499822,-0.001016289,0.0029213936,0.1093808,0.1545726,-0.25845858,0.13833493,-0.0452779,0.08997044,-0.020884791,0.06765809,-0.06671427,0.036634237,-0.23836026,0.06090466,-0.0026632794,-0.11195375,-0.07173779,-0.009889187,0.25384516,-0.08083521,0.110460445,-0.20451021,0.09421678,0.013646191,-0.004756677,0.14504626,-0.12161299,-0.12073622,-0.111617185,-0.24059477,-0.094722256,-0.037119847
mobley_6257907, c1cc(cc(c1)Cl)N,-5.82,-0.10228064,-0.08627641,-0.046520524,-0.06634967,-0.04262319,0.015979184,-0.042427916,0.046572346,-0.089840256,0.06865603,-0.107158616,0.17519501,-0.060686316,0.04553517,0.021111164,-0.048102397,-0.17482097,0.13097863,-0.025962219,-0.124559656,-0.16159597,-0.1034463,-0.15163411,0.039908312,-0.08144921,0.0034074602,-0.050020497,-0.12936623,0.051991962,-0.08760686,0.1895894,-0.19780992,-0.16364846,-0.12419426,0.44693893,0.05232464,0.11044006,-0.0062743574,0.060973633,0.10839146,-0.12661013,-0.071066745,0.009707204,-0.19585745,0.06980301,-0.061106946,-0.23279798,-0.005741658,-0.06959504,0.49165073,0.21836019,-0.1629847,-0.115186945,0.27509794,0.19864438,-0.016356602,-0.16224718,0.04768042,-0.042592697,-0.14110294,-0.04024132,0.038947113,0.061744936,-0.08186279,0.04778131,0.08562144,0.012624329,-0.015795982,0.0067591625,-0.018164327,-0.015058572,0.1627412,0.059496235,-0.10454332,0.011377345,-0.20220245,0.03902847,0.1808649,-0.05573162,-0.17426609,0.22562893,-0.031762756,-0.17772892,0.0052786567,-0.08399574,-0.094172575,0.016175147,-0.19704413,0.19008748,-0.20307839,-0.09971159,-0.09490544,0.10747485,-0.12260105,-0.004279091,-0.116056085,0.29144335,-0.10140052,-0.022929665,0.5559823,-0.15519333,0.007837654,0.15001951,0.024454668,-0.0016082993,-0.0034430039,0.14721894,-0.084833734,-0.18778555,-0.08310903,0.19980776,-0.06537586,0.1994426,0.051383436,0.08158355,0.051796287,-0.042612128,-0.1453847,0.0028263074,0.3161776,-0.109997764,-0.02081872,0.0012573211,-0.106504,-0.022475932,-0.17011873,0.013668639,0.12276888
mobley_6266306, C1CNC1,-5.56,-0.12382672,-0.11984745,-0.076490976,0.01710602,-0.00048373675,0.12883241,0.049746558,-0.0149687,-0.18104291,0.22898869,-0.06412917,-0.027419822,0.116986506,0.15735719,-0.14106973,0.0069941957,-0.13834895,-0.025813108,-0.14168447,-0.18124272,-0.167735,-0.08749061,-0.13937825,0.0026778416,-0.03377466,-0.07712035,-0.10007724,-0.08804629,-0.12274766,0.013157188,-0.0010733225,-0.18818544,-0.22578293,-0.10145197,0.042538084,-0.0774748,0.0059230207,-0.13352491,-0.14756265,0.043897133,-0.05487976,0.04420941,-0.10247965,-0.20636159,-0.13267933,-0.13775787,-0.22686408,-0.12683238,-0.042641237,0.04124753,0.079203315,-0.15621199,-0.024924017,-0.011601887,-0.079492204,0.094844334,-0.13627942,-0.11276594,0.119175985,-0.1373934,-0.05852515,-0.08398852,-0.09116719,-0.0795827,-0.022202967,-0.1507375,-0.04706192,-0.06962085,-0.117255084,-0.13989471,-0.0012331842,-0.022110151,0.012060955,-0.14079407,-0.10565727,-0.19394253,-0.007514149,0.35466602,-0.043808535,-0.19563653,-0.02652484,0.17430934,-0.18330637,-0.12243423,-0.12670878,-0.14472438,-0.13569373,-0.19538006,0.01927773,-0.21640326,-0.059335325,-0.10085132,-0.13578612,-0.1890665,0.0430526,-0.14775528,0.048850417,-0.049493052,0.11223661,0.07581779,-0.17920607,0.08120732,-0.06985834,0.09145704,0.035637178,0.14472173,-0.11690144,0.055008136,-0.2308805,0.03560078,-0.02856794,-0.10993746,-0.0723732,-0.026052661,0.22688292,-0.12960131,0.1130748,-0.17246352,-0.0021833926,0.019275453,-0.0048954133,0.13268656,-0.12476274,-0.13305432,-0.11364262,-0.18163344,-0.1029394,-0.08837879
mobley_627267, CC(C)CBr,-0.03,-0.073239036,-0.09025916,-0.037139766,0.09694417,0.02131814,0.09408021,0.13333121,0.049416076,-0.16248898,0.28174302,-0.07298953,0.019591663,0.18095633,0.19967273,-0.0055412585,0.0063100765,-0.13799939,-0.06872447,-0.11916702,-0.23685703,-0.19523358,-0.13837583,-0.15851676,-0.08079659,0.002732806,-0.10326094,-0.10172137,-0.1099794,-0.13135438,-0.017404536,0.012437054,-0.20523195,-0.20173736,-0.10568022,0.12871908,-0.037195735,0.021412525,-0.097512655,-0.13683803,0.08113641,-0.039390795,0.04795922,-0.092776105,-0.11015499,-0.064313196,-0.123080514,-0.19567491,-0.12367845,-0.013689217,0.0619063,0.1131807,-0.15994574,-0.038363703,0.011839404,-0.04560691,0.032198545,-0.13537855,-0.094941266,0.19713719,-0.14710197,-0.039691385,-0.06591932,-0.09296383,-0.09505157,-0.06272278,-0.13347585,-0.06497594,-0.017176775,-0.07664819,-0.070696324,0.07536309,0.072406635,0.028241511,-0.060809832,-0.06931516,-0.19665675,0.050682355,0.39585704,-0.13058484,-0.24966516,-0.0067361966,0.13123757,-0.18018444,-0.0831293,-0.11598309,-0.14042108,-0.10647394,-0.21881971,-0.018233124,-0.20819966,-0.0717443,-0.14298737,-0.053787004,-0.16848443,0.036534704,-0.13439675,-0.0277962,-0.034689184,0.1650771,0.10421171,-0.23751926,0.16751726,-0.06520016,0.11864352,-0.040597856,0.12969802,-0.11110705,0.03384508,-0.23025787,0.048434626,0.0013373037,-0.088341795,-0.093610525,-0.024341743,0.25690195,-0.10416852,0.07794433,-0.19256757,0.052398264,0.025741294,0.053770956,0.1537527,-0.12781033,-0.12586527,-0.061981607,-0.24123268,-0.06837164,-0.01900011
mobley_628086, C[C@@H](C(F)(F)F)O,-4.16,-0.032682404,-0.018587831,-0.055758204,-0.01685387,-0.00037804,0.03859626,0.103447914,-0.059610624,-0.07793313,0.29807314,-0.12796372,0.040261343,0.030010656,0.16044936,-0.13365345,-0.027091905,-0.009937698,-0.06961327,-0.12849727,-0.11991676,-0.1334879,0.07065443,0.1739264,0.00968702,-0.018587891,0.054595266,-0.10878274,0.014912792,0.10537655,-0.043989778,-0.0892866,-0.19767936,-0.08668202,-0.09852337,0.267697,0.029264754,-0.020195706,-0.12545346,-0.118751235,0.1365922,-0.010644593,-0.0026026045,-0.09982403,0.08952925,0.04865213,-0.14225389,-0.16922003,-0.05467379,0.2405492,0.07147863,0.05311817,-0.13750567,0.3121722,-0.041637037,-0.05683353,0.011221626,-0.17041658,-0.06965571,0.5962383,-0.12520695,-0.04562973,-0.084771484,0.05886896,-0.05749993,-0.046066616,-0.11418288,0.07070869,-0.020541012,-0.020588616,-0.10310251,-0.0050335494,0.19278313,-0.09292122,-0.10975463,-0.10666144,-0.14302844,0.09271983,0.45532855,-0.107004605,-0.044048402,0.057500955,0.36895633,-0.061128657,-0.10972733,-0.03754993,-0.10047257,-0.05026725,-0.20590693,0.0010463906,-0.014193027,0.1769793,0.021775901,0.0033522788,-0.048873812,-0.017491847,-0.16863805,0.113986105,0.031500842,-0.023187878,0.18236029,-0.05383998,0.22810976,-0.05050057,0.07172085,0.018230634,0.09601893,-0.10561354,-0.0055083856,-0.1452387,0.13575977,0.057195295,-0.028170764,-0.02659001,-0.04617557,0.1840659,0.24974924,0.25983188,-0.10597265,0.1453626,0.075396,0.06986185,0.18931721,-0.09353992,-0.05367573,-0.15053916,-0.10261055,-0.14243619,0.09185746
